	logFC	logCPM	PValue	FDR
FGRRES_08907	1.294041	4.166724	0.07044181	0.131223
FGRRES_08908	1.133197	0.6515566	0.2021057	0.3039287
FGRRES_08909	0.4185709	2.837731	0.5443092	0.648522
FGRRES_08911	-0.1261827	4.650161	0.8038691	0.8618622
FGRRES_08912	0.1161897	1.172933	0.9460507	0.9613753
FGRRES_08913	-0.4935125	6.382492	0.358745	0.474465
FGRRES_08914	0.8258151	4.881778	0.1308895	0.2159865
FGRRES_08917	-1.226094	4.651024	0.02487684	0.05582886
FGRRES_08919_M	0.4700045	7.39218	0.4190218	0.5351428
FGRRES_08920	2.054742	7.970477	0.0006340578	0.002444557
FGRRES_08921	0.9399785	3.452491	0.1224009	0.2046552
FGRRES_08922	-0.6203362	6.10837	0.2674614	0.3780618
FGRRES_08923	-4.97949007636094	4.58051398109374	2.30373226289648e-14	5.69530894059579e-13
FGRRES_08924	-3.71602059404249	5.79673436983635	2.25860818934114e-09	3.19175451548429e-08
FGRRES_08925	0.6659127	1.743625	0.3287343	0.4433093
FGRRES_08926	-1.762939	6.562597	0.004406717	0.01295749
FGRRES_08927	1.112544	4.937685	0.04097435	0.0845427
FGRRES_08929	1.241442	6.36256	0.02469513	0.05550139
FGRRES_08930	1.454627	6.421383	0.01274228	0.03184982
FGRRES_08931	1.678165	5.108495	0.0205847	0.0476345
FGRRES_08932_M	-0.7741915	5.835641	0.1403946	0.2276561
FGRRES_08933	-0.1680399	5.037972	0.7659967	0.8345222
FGRRES_08935	0.5193533	7.825801	0.3727595	0.488535
FGRRES_08936	-2.483393	7.554533	3.798496e-05	0.0002049979
FGRRES_08937	-0.09581526	3.013521	0.844817	0.891213
FGRRES_08940	-0.9488671	5.551645	0.07600171	0.1392851
FGRRES_08941_M	2.585245	7.761421	0.0001245832	0.0005932871
FGRRES_08942	2.406842	6.135913	4.201751e-05	0.0002238665
FGRRES_08943	1.990434	5.756844	0.004792535	0.01388505
FGRRES_08944	0.4361998	5.627422	0.3965616	0.5129433
FGRRES_08945	-0.5806628	5.222867	0.2540628	0.3633821
FGRRES_08946	3.72705032714732	5.63622376611689	1.61762743547354e-09	2.32839662562259e-08
FGRRES_08947	-0.4048092	3.500839	0.5267967	0.6324474
FGRRES_08949	2.125692	6.957438	0.0007665242	0.002888572
FGRRES_08950	2.84614906478269	4.37554721327438	6.42127653211232e-07	5.52657527383148e-06
FGRRES_09266	1.959398	7.480412	0.0009939333	0.003605334
FGRRES_09267	-3.037068	9.186655	6.309659e-05	0.0003236235
FGRRES_09268	-6.91058840417933	8.47214914794149	2.70746826740927e-15	7.40154990080422e-14
FGRRES_09269	-1.807939	6.967093	0.001816463	0.006069604
FGRRES_09270	0.2309568	5.377711	0.6600859	0.7476426
FGRRES_09271_M	1.089659	6.600471	0.04888493	0.09745558
FGRRES_09272	-0.7836694	8.039582	0.2126052	0.3162561
FGRRES_09275	-0.3717127	4.385111	0.4879088	0.5979982
FGRRES_09277	-4.07062730601013	5.74273347371874	4.2567221189163e-09	5.73178724027278e-08
FGRRES_09280	-0.1205911	9.052919	0.8513756	0.8958677
FGRRES_09281	0.369181	6.931629	0.513209	0.6212198
FGRRES_09284	2.058429	6.594409	0.0002605129	0.001137307
FGRRES_09285	0.2352644	3.281704	0.6819905	0.76574
FGRRES_09286	-1.43529	9.163611	0.03476216	0.07377638
FGRRES_09287	-3.612548	3.876203	0.001111568	0.003968371
FGRRES_09289	-2.270613	6.022207	0.002316811	0.007485665
FGRRES_09291	8.36296845093605	5.72623851053091	6.15429704410596e-91	9.40740645347633e-89
FGRRES_09293_M	-0.5446041	1.200965	0.3571542	0.4729374
FGRRES_09294	0.4361169	6.280337	0.4132941	0.5292602
FGRRES_09295_M	0.9552099	6.492218	0.08878098	0.1577403
FGRRES_09296	-0.9336176	5.318805	0.1058954	0.1825707
FGRRES_09297	2.847466	2.569754	0.000107827	0.0005219655
FGRRES_09298	-1.296665	6.03432	0.01626795	0.03906786
FGRRES_09299_M	0.09894314	6.406061	0.8573263	0.8997739
FGRRES_09300	0.2463479	4.509165	0.6630406	0.7502064
FGRRES_09301	-0.07619927	4.438037	0.8775756	0.9137668
FGRRES_09302	2.635991	1.800709	0.0004012714	0.001648372
FGRRES_09303	-2.430841	7.782366	0.0002577538	0.001127076
FGRRES_09304	-0.4537138	5.033256	0.4130647	0.5290913
FGRRES_09305_M	-1.200851	5.217175	0.02015706	0.04676454
FGRRES_09306	-0.7782128	6.436709	0.1548639	0.2458657
FGRRES_09308	-2.291639	7.050511	0.0002842891	0.001227283
FGRRES_09309	1.18865	4.762602	0.0243561	0.05478482
FGRRES_09310	-0.6135013	5.550546	0.3332568	0.4479608
FGRRES_09311	-6.00450346788022	2.11251730854929	1.15370877561387e-07	1.17791169724716e-06
FGRRES_09312	-0.335553	2.640737	0.4740328	0.585554
FGRRES_09313	-0.4384559	6.081288	0.3990114	0.5158393
FGRRES_09315	-0.4794508	0.5403566	0.6418495	0.731645
FGRRES_09316	1.35153	7.285554	0.02221221	0.0507443
FGRRES_09317	0.903421	2.181937	0.1635129	0.2571146
FGRRES_09319	2.055916	5.328621	0.0002412011	0.00106197
FGRRES_09321	1.099003	7.552635	0.05903432	0.1135992
FGRRES_09323	-0.4025001	5.382273	0.5115764	0.6195201
FGRRES_09324	2.84627277973676	5.60488791476995	2.42515890600627e-07	2.30879382516544e-06
FGRRES_09325	-3.62502569711518	5.98528957926144	4.52421586020797e-06	3.12946556601894e-05
FGRRES_09326	-4.57034545067859	6.1807472416216	2.530584450768e-11	4.52461829393494e-10
FGRRES_09327	-0.2850159	4.918017	0.6015747	0.6976056
FGRRES_09328	-0.3126813	2.201585	0.6318171	0.7227903
FGRRES_09329	3.105374	1.079056	0.0004261326	0.001737733
FGRRES_09330	-1.761766	8.141928	0.01409541	0.03463381
FGRRES_09440	1.537942	7.091192	0.008250235	0.02204857
FGRRES_09441	-1.87746	3.333187	0.003406042	0.01037781
FGRRES_09442	0.523077	4.08372	0.3451427	0.4609123
FGRRES_09443	-0.2111269	4.241112	0.7205498	0.7968339
FGRRES_09444	0.971372	6.714815	0.121473	0.2035017
FGRRES_09446	2.296032	4.40535	6.950362e-05	0.0003527453
FGRRES_09450_M	6.4620634271446	3.86668516041575	7.53883533839741e-19	2.61402491781556e-17
FGRRES_09451	6.77186785391782	3.75317526195291	5.50247515121204e-21	2.17157682967652e-19
FGRRES_09453	0.9289743	5.700871	0.08775431	0.1562728
FGRRES_09454	-0.1664968	7.432083	0.7732107	0.8397534
FGRRES_09455	-2.157983	8.332442	0.001633962	0.005519263
FGRRES_09456_M	-0.347307	8.223965	0.5812389	0.6807885
FGRRES_09457	-0.9679871	6.643558	0.09128531	0.1610664
FGRRES_09462	2.912662	8.032317	0.0008384757	0.003124992
FGRRES_09464	-0.4791502	1.351609	0.5181961	0.6253733
FGRRES_09465_M	2.39094	7.914275	8.173552e-05	0.0004087906
FGRRES_09466	1.976231	6.471194	0.0003373391	0.001417948
FGRRES_09468	-8.71846252791508	2.35596938059295	2.69929595577383e-08	3.10662343669283e-07
FGRRES_09470	0.4208661	3.372173	0.3053955	0.4184922
FGRRES_09471	1.640057	9.429471	0.006958905	0.01912025
FGRRES_09474	1.273396	3.273799	0.04318734	0.08833625
FGRRES_09475	-1.037255	5.645195	0.07124222	0.1324135
FGRRES_09477	-1.33272	3.842151	0.02426504	0.05462528
FGRRES_09478	0.5983622	4.624627	0.273031	0.3843327
FGRRES_09479	0.120147	1.414307	0.7911209	0.8537373
FGRRES_09480	-0.6466303	3.457309	0.2715842	0.382743
FGRRES_09481	0.2100429	4.978536	0.6963947	0.7774091
FGRRES_09483	-3.84143834638403	7.11417704261886	1.38275405178575e-09	2.01707388763855e-08
FGRRES_09484	-1.397393	6.947366	0.01453463	0.035512
FGRRES_09485	1.690065	3.940823	0.01817879	0.04284351
FGRRES_09486	-0.2605912	3.754763	0.6351998	0.7255128
FGRRES_09487	1.02379	4.339961	0.0575355	0.1112476
FGRRES_09488	1.385436	5.425216	0.009587772	0.02501348
FGRRES_09489	0.5114892	7.813581	0.3781009	0.4939845
FGRRES_09491	0.1931423	7.343544	0.7439102	0.8170605
FGRRES_09493	2.401714	6.775579	0.001156078	0.004108354
FGRRES_09494	-2.350245	8.018504	0.001349199	0.00467129
FGRRES_09495	-1.016247	5.065212	0.05699194	0.1103933
FGRRES_09496	-0.02712227	2.573482	0.9801912	0.9813244
FGRRES_09497	-1.137464	6.634739	0.03973476	0.08240805
FGRRES_09498_M	-0.802823	5.847594	0.1383894	0.2251497
FGRRES_09499	-0.2287597	6.206453	0.6631845	0.7502128
FGRRES_09500	1.007885	6.559349	0.07583103	0.1390663
FGRRES_09501	-3.25547752234109	4.08069067676306	3.33412690379692e-06	2.38689177354274e-05
FGRRES_09502	-4.50445470358347	6.58697411654435	1.63654596438821e-11	3.00024212018669e-10
FGRRES_09503_M	0.9840662	8.1563	0.1165276	0.1969284
FGRRES_09504_M	-0.4658922	5.827142	0.4984054	0.6074334
FGRRES_09505	-1.144035	5.866984	0.02953127	0.06417759
FGRRES_09506	2.852703	1.740671	0.000189381	0.0008574685
FGRRES_09507	-1.713146	8.49775	0.007592343	0.02053831
FGRRES_09508	-0.2293039	4.631284	0.6698252	0.7558341
FGRRES_09509	-0.6896106	3.557103	0.2603877	0.370427
FGRRES_09510_M	-1.132617	4.353034	0.04299474	0.08800865
FGRRES_09511	0.6156145	6.716513	0.2636782	0.3739955
FGRRES_09512	2.52709019345878	4.66225616470173	1.06565083000756e-05	6.66984340142565e-05
FGRRES_09513	0.5246664	4.892726	0.3238328	0.4382253
FGRRES_09515	-2.505328	7.857953	6.344314e-05	0.0003252473
FGRRES_09517	-0.1871909	6.003364	0.7229037	0.7990653
FGRRES_09518	1.295049	3.054488	0.04424821	0.09006485
FGRRES_09519	0.8720051	2.737712	0.1705839	0.2656546
FGRRES_09520	-0.6118306	4.595939	0.3042287	0.4172093
FGRRES_09521	-0.6234558	5.048004	0.2324929	0.3391459
FGRRES_09522	-2.296114	7.69685	0.0001372863	0.0006454864
FGRRES_09523	0.470158	1.023736	0.5918433	0.690007
FGRRES_09525	0.1139671	5.998318	0.825994	0.8777551
FGRRES_09526_M	-2.80385872125814	9.66962871959434	8.66793339161583e-06	5.55331057256237e-05
FGRRES_09527	-1.026381	5.231759	0.06282488	0.1196838
FGRRES_09528	0.8675212	6.122812	0.09994958	0.1741176
FGRRES_09530_M	0.09884381	8.260193	0.8661247	0.9059481
FGRRES_09531	1.397648	6.219139	0.01041164	0.02684261
FGRRES_09532	2.46124054053938	6.05626655209333	1.57935512555351e-05	9.42316722244764e-05
FGRRES_09533	0.9552673	4.62145	0.07778626	0.1419086
FGRRES_09534	-0.9218671	5.340262	0.07711378	0.1408949
FGRRES_09535	0.3016956	6.555197	0.5807915	0.6803378
FGRRES_09537	0.4878157	2.046008	0.457179	0.5696599
FGRRES_09538	2.75488437893987	4.49805078820291	1.22227470947104e-06	9.76829707061061e-06
FGRRES_09543	-0.142045	3.148478	0.7966161	0.857876
FGRRES_09544	3.52930369323094	6.09855513786998	5.39438102785627e-10	8.39960075973086e-09
FGRRES_09545_M	1.574569	5.55944	0.002766967	0.008714419
FGRRES_09546	0.3534198	4.622419	0.4990398	0.6078652
FGRRES_09547	0.2344451	6.869365	0.6724216	0.7577093
FGRRES_09549	-0.6288397	5.36947	0.2374272	0.3441695
FGRRES_09550	-1.752767	4.235368	0.002576986	0.00820372
FGRRES_09551_M	-2.904275	8.266585	3.876253e-05	0.0002086755
FGRRES_09552	-2.453612	11.8827	0.0009500167	0.003483288
FGRRES_09553	0.3413751	4.289009	0.5244922	0.6302384
FGRRES_09554	0.5916997	6.962626	0.3308782	0.4455914
FGRRES_09555	0.3172749	6.331519	0.5616798	0.66332
FGRRES_09556	1.019504	8.292616	0.08316168	0.1497021
FGRRES_09557	0.6366327	3.236155	0.3080123	0.4213863
FGRRES_09558	-2.04562	4.696112	0.0004801442	0.001930002
FGRRES_09560	-0.005802129	6.593736	0.9794773	0.9813244
FGRRES_09562	-1.205975	4.133635	0.04605605	0.09297737
FGRRES_09563	-0.2168566	7.741354	0.718963	0.7956331
FGRRES_09564	0.4034877	4.10604	0.5282788	0.633736
FGRRES_09565	-0.6749084	5.132819	0.2903408	0.402947
FGRRES_09567	-2.036329	4.104868	0.001065167	0.003821571
FGRRES_09568	-1.374361	4.416371	0.01261119	0.03154395
FGRRES_09569	-0.6690876	1.974096	0.2966168	0.4090967
FGRRES_09570	0.4035773	6.266575	0.4835453	0.5941935
FGRRES_09571	0.7771077	2.95489	0.2777068	0.3894498
FGRRES_09572	0.5678339	6.184648	0.3133671	0.4270433
FGRRES_09573	0.1189066	4.360306	0.8405434	0.8879143
FGRRES_09574_M	0.9168515	11.64544	0.1346547	0.2207563
FGRRES_09575	-1.267433	5.164053	0.02347409	0.0530538
FGRRES_09576	0.2623455	5.226227	0.6338266	0.7243262
FGRRES_09577_M	0.9146603	5.783148	0.09070847	0.1603092
FGRRES_09578	0.6634556	4.565242	0.2500241	0.3583139
FGRRES_09579	0.6165947	5.403962	0.2565351	0.366098
FGRRES_09580	1.124296	6.954701	0.0563001	0.1092788
FGRRES_09582	-1.881519	7.5107	0.003939063	0.01175275
FGRRES_09583	-2.613863	7.46679	0.0001281545	0.0006081597
FGRRES_09584	-0.5639279	2.297727	0.4212762	0.537369
FGRRES_09585	-2.498195	8.060284	6.913006e-05	0.0003514138
FGRRES_09586	-0.4330265	8.33754	0.4583957	0.5708513
FGRRES_09587	-0.00413595	5.736581	0.978139	0.9813244
FGRRES_09589	2.75447064565932	6.48237373723645	5.09695805595902e-06	3.47688785552e-05
FGRRES_09591	-0.679848	6.736673	0.2273117	0.3330322
FGRRES_09592	-0.8888397	3.569793	0.1548437	0.2458657
FGRRES_09593	1.927398	0.9268578	0.01915446	0.04474755
FGRRES_09594	-0.4648698	4.56359	0.3889399	0.5054682
FGRRES_09596	-0.792859	4.099342	0.1061231	0.182793
FGRRES_09597	-0.8571835	4.849223	0.1122925	0.1910504
FGRRES_09598	1.095927	4.913847	0.04030929	0.08347199
FGRRES_09599	-1.618616	5.465592	0.003903787	0.01165872
FGRRES_09600	-0.05359969	6.9202	0.9248808	0.9472238
FGRRES_09601	1.757194	5.197778	0.0009641856	0.003514363
FGRRES_09604	-0.476501	4.781289	0.3748527	0.4905675
FGRRES_09606	-1.342428	6.50087	0.01878748	0.04406972
FGRRES_09607	-1.853445	7.796108	0.002577599	0.00820372
FGRRES_09608	-4.3310951880651	8.40132807366339	5.30308550012307e-11	9.22345944436469e-10
FGRRES_09609	-1.287506	4.689919	0.01758685	0.0416565
FGRRES_09610	-2.380944	9.671634	0.000298785	0.001277665
FGRRES_09612	0.1857603	7.268337	0.7426731	0.8159887
FGRRES_09613_M	-0.1788895	9.638654	0.7713712	0.8384268
FGRRES_09614	-1.757642	4.39737	0.004318451	0.01273041
FGRRES_09615	0.6558918	5.255785	0.2253747	0.3308971
FGRRES_09616	0.7199439	6.659396	0.2229649	0.3278913
FGRRES_09617	-1.618426	5.0666	0.002834931	0.008902636
FGRRES_09618	0.1463062	4.784388	0.7825815	0.8469642
FGRRES_09619	0.1495422	4.48479	0.7718404	0.8388528
FGRRES_09621	-2.574126	2.817024	0.004302855	0.01269681
FGRRES_09622	-5.76396516006476	1.90244584452782	1.38687009572496e-05	8.40407657671861e-05
FGRRES_09623_M	-0.2788131	4.737573	0.6193725	0.7121457
FGRRES_09625_M	0.04280335	7.359122	0.9400435	0.9572426
FGRRES_09626	-1.400654	5.02493	0.009199484	0.02412808
FGRRES_09628	1.001954	5.344555	0.08514504	0.1525449
FGRRES_09629	0.7022001	4.305563	0.2029137	0.3047765
FGRRES_09630	-0.1152946	4.162103	0.8366741	0.8856358
FGRRES_09631	-0.9449115	4.74017	0.07925224	0.1441361
FGRRES_09632	-0.7690685	5.215997	0.1331167	0.2186644
FGRRES_09633	1.963275	4.936862	0.0002913196	0.001253148
FGRRES_09650_M	-2.363126	6.446956	7.0026e-05	0.0003549707
FGRRES_09651	0.9195313	5.644984	0.08670767	0.154776
FGRRES_09653	-0.4543955	5.646315	0.3861558	0.5026926
FGRRES_09654	-0.004911832	4.266592	0.9783783	0.9813244
FGRRES_09659	1.800651	5.613252	0.0008675948	0.003216948
FGRRES_09660	-1.543425	8.503923	0.009767277	0.02544509
FGRRES_09661	-0.4428368	6.522609	0.4213591	0.537369
FGRRES_09662	1.118965	5.568948	0.03040582	0.06576312
FGRRES_09663	0.5783098	6.965782	0.3078992	0.4213464
FGRRES_09665	0.2331417	6.00553	0.6559481	0.7439273
FGRRES_09666	0.6747921	4.47211	0.2358436	0.3426166
FGRRES_09667_M	0.1969071	6.923541	0.7241144	0.7998792
FGRRES_09668	-0.4364474	4.277749	0.4310156	0.5461543
FGRRES_09669	-1.096707	5.592357	0.03526628	0.07467948
FGRRES_09670	1.361842	3.759534	0.02711631	0.05982788
FGRRES_09672	-2.017275	4.726467	0.000295975	0.001268111
FGRRES_09673	-2.47969674842595	6.22223138300308	9.30743852918227e-06	5.90032887600556e-05
FGRRES_09674	-3.24914155993857	5.90790089270984	9.41645114565166e-09	1.18283268846942e-07
FGRRES_09675	2.143102	1.93469	0.002919262	0.009141012
FGRRES_09677	1.274788	0.1543227	0.15963	0.2523549
FGRRES_09678	0.1766469	6.811697	0.7475858	0.8198816
FGRRES_09679	-1.77865	0.6057013	0.06971121	0.1300629
FGRRES_09681	-0.4214657	4.425019	0.4599955	0.5721214
FGRRES_09682	-0.4688013	0.8660971	0.4892089	0.5991856
FGRRES_09683	0.0143674	2.859	0.9803999	0.9813244
FGRRES_09684	-1.948856	5.214378	0.0006923168	0.002641953
FGRRES_09685	-1.547181	3.314769	0.01384214	0.0341457
FGRRES_09687	0.4559859	5.718256	0.3845083	0.5012695
FGRRES_09688_M	-0.1270159	6.431507	0.8266978	0.878331
FGRRES_09689	1.623583	8.394553	0.006400258	0.01775614
FGRRES_09690	2.416217	9.958235	0.0003674821	0.001527493
FGRRES_09691	-2.9241351910226	6.24006280886676	7.95634598240781e-07	6.68345378847307e-06
FGRRES_09694	-0.7565636	9.223057	0.242596	0.3496076
FGRRES_09695	0.1100755	5.059516	0.8446243	0.8910963
FGRRES_09696	-2.82862327723945	6.16185980186888	1.29749585610054e-05	7.9333648035263e-05
FGRRES_09698	-0.5691683	1.401837	0.4753618	0.5866367
FGRRES_09701	4.70518220879702	3.59587722029673	1.92854111257722e-09	2.75038852756906e-08
FGRRES_09703_M	-3.20741172192697	8.19826794621408	1.26067177163093e-06	1.0038203035591e-05
FGRRES_09704	-0.487071	7.04995	0.4060885	0.5227051
FGRRES_09706	2.684948	4.411448	0.0004424612	0.001795823
FGRRES_09707	-1.159501	2.934189	0.06476951	0.1225067
FGRRES_09708	-1.289536	4.881729	0.0231224	0.05234614
FGRRES_09710	-0.9652094	5.32332	0.0643463	0.1218336
FGRRES_09712	-0.2989728	6.281437	0.572794	0.6737329
FGRRES_09713	1.389426	4.751347	0.00887853	0.02339153
FGRRES_09715	-2.663606	9.286548	4.230285e-05	0.0002251657
FGRRES_09716	-1.738654	5.638461	0.01388462	0.03421657
FGRRES_09717	0.07183676	4.421765	0.888793	0.9216966
FGRRES_09718	-0.2216039	5.249719	0.7021223	0.7819146
FGRRES_09719	0.9764792	8.376499	0.1040982	0.1800156
FGRRES_09720	0.685002	2.204327	0.293144	0.405699
FGRRES_09721	-0.7620539	6.094358	0.1455797	0.23414
FGRRES_09722	0.8554538	5.138303	0.1007126	0.1751657
FGRRES_09723	-1.470728	5.271502	0.01412471	0.03469007
FGRRES_09724_M	1.030222	5.23945	0.04972742	0.09879036
FGRRES_09725	-1.238636	7.057441	0.0303216	0.06563228
FGRRES_09726_M	-2.835386	4.949096	0.0001187388	0.0005676968
FGRRES_09727	-1.958246	4.381886	0.00149882	0.005126599
FGRRES_09728	-3.22885886386857	6.14662163110729	2.65816329618549e-07	2.50861271769575e-06
FGRRES_09729	1.47737	4.405563	0.03232691	0.06932305
FGRRES_09730	-0.3982544	5.272971	0.4726274	0.5842836
FGRRES_09731	-1.557375	3.707915	0.01131501	0.02878618
FGRRES_09733	1.142126	6.402146	0.033762	0.07197388
FGRRES_09734	-2.85796266909333	7.23143514498135	5.57903225740029e-06	3.75615614699537e-05
FGRRES_09735	-2.60448924360932	7.55380046907328	2.02571251335295e-05	0.000117630058359655
FGRRES_09736	-0.7093197	5.166299	0.1825412	0.2804415
FGRRES_09738	0.208033	5.113121	0.6858146	0.7684302
FGRRES_09739	-1.391855	9.463319	0.03584331	0.07557946
FGRRES_09740	0.1227745	5.16118	0.8293785	0.8801451
FGRRES_09741	6.10584712537883	9.38930884952287	3.1683042611316e-26	1.5489011777505e-24
FGRRES_09742	4.16492747047916	3.67302664240429	4.14437066864726e-07	3.75136404227096e-06
FGRRES_09745	0.8815037	4.679718	0.09434038	0.1656758
FGRRES_09746	-0.9471775	5.634913	0.0694901	0.1297172
FGRRES_09747	0.8030009	7.181261	0.1649522	0.2589651
FGRRES_09748	0.3837645	5.058438	0.4640106	0.5763226
FGRRES_09750	0.8326195	4.993184	0.1174538	0.1981543
FGRRES_09751	1.610095	4.331577	0.003763735	0.01129641
FGRRES_09752	-3.21797098847673	4.60008756631099	1.67015235219012e-06	1.2947259627371e-05
FGRRES_09754	0.632196	5.426695	0.2245986	0.3298469
FGRRES_09756	0.3907153	4.049783	0.4723607	0.5840869
FGRRES_09757	1.087917	3.752844	0.08143206	0.1472234
FGRRES_09758	0.6100542	4.88223	0.2530533	0.3620815
FGRRES_09760	2.98233263782228	7.01205324917673	7.00846315373433e-07	5.97039643700775e-06
FGRRES_09761	2.046874	4.086122	0.000573869	0.00224036
FGRRES_09762	2.64749957159457	7.59473137226543	1.14385273073586e-05	7.08574982116227e-05
FGRRES_09763	-4.61201251685767	3.76795930484417	1.34176198711108e-09	1.95991155398608e-08
FGRRES_09764	0.947443	6.154954	0.07478395	0.1374945
FGRRES_09765	0.475261	4.290147	0.3879665	0.5045656
FGRRES_09766	2.249808	5.200288	0.0003078744	0.001309311
FGRRES_09767	-0.4378133	4.770588	0.4000664	0.5168338
FGRRES_09768	1.267108	5.527531	0.02488532	0.05583634
FGRRES_09770	-2.003721	5.715296	0.0002603836	0.001137201
FGRRES_09772	-0.2263813	4.918736	0.6705199	0.7560899
FGRRES_09773	1.696805	5.877474	0.002068762	0.006774976
FGRRES_09774	2.65089224480896	5.15720392299552	1.01348706268579e-06	8.27020683558566e-06
FGRRES_09775_M	1.502666	5.417548	0.004194513	0.01241086
FGRRES_09776_M	0.6122798	5.702473	0.2570217	0.3665997
FGRRES_09778	-0.4250288	7.078049	0.4506787	0.5641187
FGRRES_09780	0.2978768	6.299672	0.5850352	0.684341
FGRRES_09782	-0.9311901	5.138067	0.09280073	0.1633949
FGRRES_09783	0.5644927	7.94043	0.3381752	0.4533928
FGRRES_09784	2.57890646674179	5.33077083787616	4.93201046686043e-06	3.381371421152e-05
FGRRES_09786	-1.259334	8.833096	0.03618482	0.07615161
FGRRES_09787_M	-0.3917099	5.591894	0.44462	0.5584726
FGRRES_09788	1.142601	3.228843	0.06487395	0.122668
FGRRES_09790	1.673566	3.96732	0.004878265	0.01406958
FGRRES_09791	0.3269723	3.140514	0.632334	0.7231529
FGRRES_09792	0.1093461	4.025884	0.865996	0.9059481
FGRRES_09794	0.4998931	3.067357	0.4103005	0.5263584
FGRRES_09795	1.78771	4.909541	0.01010004	0.02619878
FGRRES_09796	-2.03164	8.724442	0.001399266	0.004828693
FGRRES_09799	-2.53125	6.054878	0.0006901091	0.002636309
FGRRES_09800	1.62129	4.049701	0.004168386	0.01234702
FGRRES_09801	-0.1378215	6.064819	0.7940506	0.8559626
FGRRES_09802	1.487689	0.5290949	0.07238878	0.1339671
FGRRES_09803	2.390908	3.198176	0.0005125912	0.002037038
FGRRES_09804	-2.005476	1.077543	0.1031451	0.1786039
FGRRES_09805	0.7792795	3.369748	0.2378817	0.3444941
FGRRES_09806_M	0.4774505	5.288207	0.4751369	0.5865841
FGRRES_09807	-0.1821709	5.862335	0.7273562	0.8025616
FGRRES_09809_M	-0.2223536	6.058823	0.6700672	0.7558692
FGRRES_09810	-0.2213338	6.248718	0.6765407	0.760644
FGRRES_09813	-4.37612365960813	1.90271721265107	1.89653770465121e-06	1.4474770540492e-05
FGRRES_09814	-0.059239	2.501755	0.9098657	0.93733
FGRRES_09815	1.172991	7.352956	0.04284811	0.08779131
FGRRES_09816	-0.6096073	5.144966	0.2408909	0.3476119
FGRRES_09817	1.19684	6.117784	0.02404703	0.05416821
FGRRES_09818	1.288098	5.869651	0.01510215	0.0366839
FGRRES_09819	-1.035366	4.312359	0.06367244	0.1208529
FGRRES_09820	-1.294143	5.439559	0.04605408	0.09297737
FGRRES_09821	6.87558861078328	5.16936495584488	1.69922001208501e-45	1.41858729162758e-43
FGRRES_09824	3.37316338437681	2.83938815053104	6.40123426079751e-06	4.25429243309464e-05
